Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_56_554.jpg,0,0,0,3.038657,113.0481,39.48991,359.35,93.38788,359.991
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_56_601.jpg,0,0,0,3.027899,113.041,39.61085,359.3639,93.38739,359.9869
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_56_650.jpg,0,0,0,3.021016,113.0303,39.79169,359.381,93.38718,359.9818
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_56_698.jpg,0,0,0,3.010737,113.0231,39.91186,359.39,93.38715,359.9788
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_56_748.jpg,0,0,0,3.003909,113.016,40.03172,359.3971,93.38715,359.9762
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_56_796.jpg,0,0,0,2.997098,113.0051,40.21132,359.4284,93.39615,-0.001975225
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_56_846.jpg,0,0,0,2.986275,112.998,40.33064,359.4442,93.39758,0.006497074
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_56_894.jpg,0,0,0,2.979514,112.9874,40.509,359.4622,93.39819,0.01736165
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_56_944.jpg,0,0,0,2.969413,112.9804,40.62751,359.4705,93.39828,0.02377464
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_56_994.jpg,0,0,0,2.962702,112.9701,40.80493,359.4916,93.39224,0.01675699
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_57_041.jpg,0,0,0,2.95215,112.9632,40.92286,359.5055,93.3902,0.01148997
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_57_088.jpg,-2.136594,0,0,2.945461,112.957,41.04048,359.5155,93.27805,359.9878
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_57_141.jpg,-4.268011,0,0,2.938503,112.9503,41.21634,359.5222,92.81015,359.9006
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_57_185.jpg,-6.559829,0,0,2.927478,112.9473,41.33348,359.5426,92.3089,359.8276
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_57_237.jpg,-8.663284,0,0,2.918649,112.947,41.50859,359.5764,91.22028,359.6504
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_57_282.jpg,-10.9276,0,0,2.904824,112.9496,41.62494,359.6083,90.29135,359.4934
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_57_332.jpg,-13.01351,0,0,2.894453,112.9589,41.79858,359.6726,88.58403,359.1931
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_57_382.jpg,-15,0,0,2.877496,112.9681,41.91413,359.7532,87.31369,358.9854
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_57_429.jpg,-15,0,0,2.866644,112.979,42.0302,359.9008,86.03236,358.8258
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_57_481.jpg,-15,0,0,2.857088,112.9988,42.20239,0.09886694,84.03949,358.7109
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_57_526.jpg,-15,0,0,2.834408,113.014,42.31396,0.09187205,82.66776,358.7175
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_57_573.jpg,-15,0,0,2.830033,113.0406,42.47767,359.9385,80.67837,358.8716
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_57_619.jpg,-15,0,0,2.816184,113.0639,42.58598,359.8763,79.40648,358.927
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_57_666.jpg,-15,0,0,2.805419,113.0903,42.69397,359.8573,78.13226,358.9564
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_57_712.jpg,-15,0,0,2.795937,113.1353,42.85479,359.8803,76.17055,358.9473
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_57_756.jpg,-12.94011,0,0,2.782288,113.1679,42.96138,359.9267,74.93179,358.9299
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_57_801.jpg,-10.94637,0,0,2.7747,113.202,43.06746,359.9831,73.82218,358.9102
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_57_845.jpg,-8.913893,0,0,2.76831,113.237,43.17263,0.01624575,72.87617,358.9042
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_57_892.jpg,-6.940896,0,0,2.76225,113.2903,43.32854,0.000480581,71.73665,358.932
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_57_933.jpg,-4.857494,0,0,2.754735,113.3269,43.43191,359.9904,71.16345,358.9611
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_57_976.jpg,-2.982509,0,0,2.748581,113.3637,43.53489,359.9749,70.76167,358.9932
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_58_019.jpg,-1.050946,0,0,2.742722,113.4003,43.63765,359.9537,70.53746,359.0396
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_58_060.jpg,0,0,0,2.736658,113.4365,43.74021,359.927,70.44881,359.0995
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_58_101.jpg,0,0,0,2.730488,113.4727,43.84249,359.8965,70.41834,359.1658
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_58_143.jpg,0,0,0,2.724367,113.5089,43.94445,359.8625,70.40761,359.2352
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_58_185.jpg,1.884684,0,0,2.718263,113.5443,44.04633,359.8229,70.50134,359.3228
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_58_226.jpg,3.746871,0,0,2.711832,113.5786,44.14827,359.778,70.7482,359.437
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_58_306.jpg,7.352565,0,0,2.697423,113.6425,44.35253,359.676,71.74393,359.7618
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_58_387.jpg,3.730744,0,0,2.683184,113.7032,44.55653,359.5759,72.73592,0.1206599
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_58_428.jpg,1.887532,0,0,2.677316,113.7341,44.6583,359.545,73.00949,0.2590101
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_58_468.jpg,0.01531854,0,0,2.671043,113.7652,44.75988,359.5231,73.12889,0.3723277
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_58_509.jpg,0,0,0,2.664452,113.7966,44.86146,359.5228,73.16091,0.4507799
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_58_593.jpg,0,0,0,2.651118,113.8743,45.11483,359.5376,73.16839,0.6047457
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_58_673.jpg,0,0,0,2.6352,113.9364,45.31695,359.5795,73.15891,0.6575827
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_58_713.jpg,0,0,0,2.628894,113.9674,45.41782,359.6117,73.1517,0.6584274
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_58_795.jpg,0,0,0,2.616543,114.0286,45.61873,359.6593,73.14838,0.6532248
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_58_838.jpg,-1.884973,0,0,2.610674,114.0599,45.71861,359.6829,73.04588,0.6160026
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_58_879.jpg,-3.759977,0,0,2.604349,114.0921,45.81781,359.6972,72.79503,0.5528999
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_58_958.jpg,-7.3145,0,0,2.590805,114.1603,46.01367,359.7026,71.79562,0.3235211
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_59_036.jpg,-10.90947,0,0,2.575002,114.2352,46.20517,359.6808,70.13731,359.9373
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_59_076.jpg,-12.68789,0,0,2.566014,114.2758,46.29885,359.6621,69.07064,359.6808
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_59_154.jpg,-15,0,0,2.544517,114.3627,46.4831,359.6948,66.58024,359.1404
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_59_195.jpg,-15,0,0,2.533161,114.4085,46.57439,359.7738,65.32529,358.8996
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_59_271.jpg,-15,0,0,2.514521,114.5033,46.7552,0.0105369,62.78921,358.6613
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_59_345.jpg,-15,0,0,2.498091,114.5754,46.88511,359.9908,60.85207,358.7599
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_59_415.jpg,-15,0,0,2.477273,114.6821,47.05106,0.003584275,58.28127,358.911
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_59_486.jpg,-15,0,0,2.46209,114.7686,47.16952,359.9825,56.30989,358.9069
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_59_553.jpg,-11.85906,0,0,2.45264,114.8885,47.32394,359.9917,53.98191,358.8869
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_59_628.jpg,-8.777334,0,0,2.444378,114.98,47.43784,-0.005599555,52.60748,358.9067
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_59_685.jpg,-5.847947,0,0,2.434728,115.0725,47.55025,359.988,51.57853,358.9453
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_59_751.jpg,-2.939652,0,0,2.427091,115.1964,47.69899,359.974,50.74916,359.0244
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_59_814.jpg,0,0,0,2.419349,115.2883,47.81038,359.947,50.53172,359.1198
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_59_880.jpg,-2.776067,0,0,2.411159,115.3808,47.92052,359.9102,50.30084,359.2016
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_59_941.jpg,-5.613927,0,0,2.402575,115.4749,48.02841,359.8753,49.75076,359.2395
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_00_003.jpg,-8.46982,0,0,2.389802,115.5712,48.13361,359.8425,48.88203,359.2247
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_00_067.jpg,-11.2481,0,0,2.378535,115.6702,48.23552,359.8223,47.66178,359.1524
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_00_133.jpg,-14.14277,0,0,2.365822,115.8071,48.3657,359.8386,45.5364,358.9799
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_00_193.jpg,-15,0,0,2.352722,115.9132,48.46022,359.9375,43.7636,358.869
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_00_256.jpg,-15,0,0,2.33785,116.0216,48.55048,0.02963259,41.88969,358.8016
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_00_316.jpg,-15,0,0,2.328171,116.129,48.63644,359.9606,40.01842,358.8712
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_00_379.jpg,-15,0,0,2.318269,116.2403,48.71709,359.9191,38.17627,358.9111
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_00_436.jpg,-12.34675,0,0,2.307171,116.3542,48.79482,359.9312,36.50242,358.9456
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_00_499.jpg,-9.558022,0,0,2.299393,116.4695,48.87029,359.9561,35.10708,358.966
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_00_558.jpg,-6.850447,0,0,2.292264,116.5853,48.94444,359.9831,34.04059,358.9954
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_00_618.jpg,-4.133152,0,0,2.285407,116.701,49.01771,359.9908,33.31152,359.0327
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_00_675.jpg,-1.503671,0,0,2.278446,116.8159,49.09101,359.9835,32.92899,359.101
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_00_735.jpg,0,0,0,2.270957,116.9299,49.16455,359.9584,32.82873,359.1977
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_00_792.jpg,0,0,0,2.263409,117.0433,49.23777,359.9207,32.81173,359.3035
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_00_848.jpg,0,0,0,2.255901,117.1186,49.2864,359.8918,32.80969,359.378
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_00_906.jpg,0,0,0,2.248356,117.2312,49.35901,359.8421,32.80848,359.4905
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_00_961.jpg,0,0,0,2.240822,117.3434,49.4313,359.7872,32.80784,359.6029
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_01_019.jpg,0,0,0,2.233273,117.4552,49.5033,359.7293,32.80736,359.7129
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_01_077.jpg,0,0,0,2.228232,117.5667,49.57501,359.6707,32.80695,359.8187
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_01_131.jpg,0,0,0,2.220661,117.6777,49.64647,359.6133,32.80662,359.9184
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_01_191.jpg,0,0,0,2.213081,117.7885,49.7177,359.5587,32.80635,0.01064156
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_01_247.jpg,0,0,0,2.205255,117.8625,49.765,359.5399,32.79967,0.05053062
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_01_301.jpg,0,0,0,2.197336,117.9732,49.83595,359.5203,32.79319,0.1030853
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_01_357.jpg,0,0,0,2.191842,118.0836,49.90685,359.5122,32.78966,0.1443319
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_01_412.jpg,0,0,0,2.184308,118.1938,49.97752,359.5169,32.78378,0.1670804
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_01_468.jpg,0,0,0,2.176395,118.2671,50.02461,359.5222,32.78242,0.1796662
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_01_525.jpg,0,0,0,2.168963,118.3767,50.09507,359.5287,32.78194,0.1948126
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_01_581.jpg,-2.515593,0,0,2.161139,118.4866,50.16441,359.5473,32.63992,0.1669252
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_01_635.jpg,-5.060034,0,0,2.155655,118.5973,50.23143,359.5582,32.17361,0.08541797
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_01_690.jpg,-7.510447,0,0,2.14678,118.709,50.29555,359.5622,31.38801,359.9421
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_01_747.jpg,-10.00614,0,0,2.136972,118.784,50.33633,359.5609,30.68759,359.8083
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_01_802.jpg,-10.04501,0,0,2.124523,118.8978,50.39514,359.5971,29.41043,359.5995
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_01_857.jpg,-7.707201,0,0,2.118907,119.0121,50.45247,359.6483,28.31425,359.4029
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_01_909.jpg,-5.242335,0,0.1643243,2.106951,119.0877,50.49012,359.6773,27.7483,359.2945
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_01_963.jpg,-2.820155,0,0.325803,2.060026,119.1979,50.54529,359.6671,27.17377,359.188
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_02_018.jpg,-0.3628722,0,0.4896219,1.981734,119.3023,50.59889,359.5892,26.90043,359.1992
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_02_074.jpg,0,0,0.653093,1.917607,119.3991,50.64939,359.4232,26.80755,359.3268
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_02_125.jpg,0,0,0.8115375,1.763996,119.4579,50.68043,359.2379,26.82588,359.4787
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_02_179.jpg,0,0,0.9756989,1.611001,119.537,50.72258,358.86,26.76461,359.8034
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_02_232.jpg,0,0,1,1.516799,119.6094,50.75919,358.5049,26.62147,0.1374616
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_02_285.jpg,0,0,1,1.373064,119.6563,50.7803,358.3616,26.47073,0.2307005
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_02_340.jpg,0,0,1,1.247564,119.7246,50.80932,358.288,26.05846,0.2283108
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_02_395.jpg,0,0,1,1.179489,119.7914,50.83484,358.4427,25.46962,0.02248491
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_02_449.jpg,0,0,1,1.074516,119.8326,50.85271,358.6327,25.03031,359.9607
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_02_502.jpg,0,0,1,0.8837088,119.8831,50.87639,358.7856,24.79103,0.000656646
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_02_556.jpg,0,0,1,0.62862,119.9132,50.8895,358.5428,24.7374,-0.00447394
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_02_608.jpg,0,0,1,0.4536803,119.9242,50.89415,358.2865,24.71658,359.9921
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_02_661.jpg,0,0,1,0.1651409,119.9278,50.89587,357.8329,24.7232,0.01230912
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_02_713.jpg,0,0,1,0.08783433,119.928,50.8959,357.5817,24.71897,-0.004312944
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_02_770.jpg,0,0,1,0.02266609,119.9281,50.89596,357.5976,24.72134,-0.004090503
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_02_822.jpg,0,0,1,-0.0611362,119.9281,50.89606,357.7885,24.73492,0.008793695
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_02_876.jpg,0,0,1,-0.1169396,119.9282,50.89607,358.2866,24.73445,359.9932
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_02_929.jpg,0,0,1,-0.1976087,119.9282,50.89607,358.7693,24.73605,-0.00024178
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_02_982.jpg,0,0,1,-0.2210959,119.9279,50.89598,359.5126,24.74262,-0.004629768
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_03_036.jpg,0,0,1,-0.2123995,119.9277,50.89589,0.2103524,24.74428,359.9908
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_03_090.jpg,0,0,1,-0.1968468,119.9274,50.89577,0.8310649,24.7415,0.00120827
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_03_141.jpg,0,0,1,-0.1611547,119.9273,50.8957,1.179078,24.73829,-0.004885473
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_03_194.jpg,0,0,1,-0.1360132,119.9274,50.89506,1.533864,24.73698,359.9808
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_03_247.jpg,0,0,1,-0.04605993,119.9271,50.89537,1.615889,24.73825,0.000617044
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_03_299.jpg,0,0,1,0.02726557,119.9269,50.89555,1.456062,24.73917,0.007446616
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_03_352.jpg,0,0,1,0.07557978,119.9269,50.89574,1.142973,24.74281,359.9818
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_03_405.jpg,0,0,1,0.09845708,119.9269,50.8959,0.9234398,24.74529,359.9553
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_03_458.jpg,0,0,0,0.09636499,119.927,50.89598,0.6022219,24.7478,359.9129
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_03_510.jpg,0,0,0,0.09417344,119.9271,50.89607,0.2924586,24.74891,359.8761
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_03_565.jpg,-1.199178,0,0,0.08952571,119.9271,50.89613,0.0951714,24.67703,359.8549
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_03_616.jpg,-3.549077,0,0,0.08565323,119.9272,50.89619,359.8177,24.10374,359.8253
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_03_671.jpg,-5.953688,0,0,0.07885409,119.9273,50.89624,359.5659,23.10316,359.7935
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_03_721.jpg,-8.291386,0,0,0.06691302,119.9274,50.89632,359.4272,22.17468,359.7854
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_03_776.jpg,-10.66199,0,0,0.05742631,119.9274,50.89637,359.256,20.32669,359.7771
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_03_827.jpg,-13.02105,0,0,0.04604858,119.9275,50.89639,359.1649,18.83129,359.7731
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_03_880.jpg,-15,0,0,0.03556816,119.9275,50.89641,359.064,16.21812,359.772
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_03_934.jpg,-15,0,0,0.02939424,119.9276,50.89642,359.0155,13.51746,359.7985
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_03_985.jpg,-15,0,0,0.0288641,119.9276,50.89641,359.0099,11.71743,359.834
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_04_036.jpg,-15,0,0,-0.03183401,119.9276,50.89638,359.0215,9.017784,359.8963
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_04_088.jpg,-15,0,0,-0.03141179,119.9276,50.89635,359.0345,7.218155,359.9359
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_04_141.jpg,-15,0,0,-0.03107035,119.9277,50.89631,359.0613,4.518791,359.9925
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_04_194.jpg,-15,0,0,-0.03103931,119.9277,50.89627,359.0996,1.819595,0.04399994
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_04_245.jpg,-15,0,0,-0.03028417,119.9276,50.89625,359.1316,0.02005768,0.07544342
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_04_296.jpg,-15,0,0,-0.03021996,119.9276,50.89622,359.1896,357.3209,0.1173031
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_04_345.jpg,-15,0,0,-0.03101056,119.9276,50.89621,359.2325,355.5215,0.1439224
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_04_393.jpg,-15,0,0,-0.03149293,119.9276,50.89618,359.3016,352.8223,0.1828214
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_04_443.jpg,-15,0,0,-0.03178805,119.9276,50.89617,359.3508,351.0228,0.2071333
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_04_495.jpg,-15,0,0,-0.03200886,119.9275,50.89616,359.4265,348.3234,0.2432877
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_04_543.jpg,-15,0,0,-0.03202054,119.9275,50.89615,359.4776,346.5238,0.2669263
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_32_04_593.jpg,-15,0,0,-0.03182772,119.9275,50.89614,359.5542,343.8242,0.3012982
